Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Bolsonaro Opressor 2.0²,226596,2017-11-05 16:50:49 BRST,Native Video,553,42,122,11,3,26,0,2,0,original,3294,3852,0,https://www.facebook.com/bolsonaropressor2.0/posts/1647410038613577,"- A revista ISTOÉ apela para o PSDB e o PMDB salvarem o Brasil. - Só faltou a revista publicar que aceita qualquer um como presidente, menos Jair Bolsonaro.",https://www.facebook.com/bolsonaropressor2.0/videos/1647410038613577/,,,,,,-1.6534914361001318
São Gonçalo News,135209,2017-11-05 16:49:03 BRST,Link,75,37,20,39,0,1,3,8,0,,0,0,0,https://www.facebook.com/saogoncalonesaogoncalo/posts/1745378592160985,E você o que pensa sobre isso??? #DESUAOPINIAO,http://odia.ig.com.br/rio-de-janeiro/2017-11-05/informe-jair-bolsonaro-lidera-no-rio-na-disputa-pela-presidencia.html,,Informe: Jair Bolsonaro lidera no Rio na disputa pela presidência,"Ele foi citado espontaneamente por 19,1% dos entrevistados, à frente de Lula, que teve a preferência de 18,9% dos ouvidos",,,1.90625
"Jair Bolsonaro 2018, a ultima Esperança da Nação",256306,2017-11-05 16:47:41 BRST,Link,895,15,63,22,0,18,0,1,0,,0,0,0,https://www.facebook.com/bolsonaros2/posts/834011253446074,"Mito2018 Curta, Comenta e Compartilhe",https://www.newsatual.com/quando-bolsonaro-viu-essa-reporter-teve-que-mitar-confira/,,Quando Bolsonaro viu essa repórter teve que MITAR!!! Confira!!!,Visite o post para mais.,,,1.888268156424581
Martins Ferreira,109293,2017-11-05 16:46:41 BRST,Native Video,2,0,0,0,0,0,0,0,0,original,193,193,0,https://www.facebook.com/ApresentadorOficial/posts/1483607481676377,Você já viu o Bolsonaro de moto?,https://www.facebook.com/ApresentadorOficial/videos/1483607481676377/,,Bolsonaro de moto?,,,,-15.0
Baixada Viva Notícias,310154,2017-11-05 16:45:28 BRST,Link,718,100,86,156,4,32,9,13,0,,0,0,0,https://www.facebook.com/baixadavivanoticias/posts/1103062739797110,Jair Bolsonaro lidera no Rio disputa pela presidência Saiba mais: http://www.baixadavivanoticias.com/2017/11/jair-bolsonaro-lidera-no-rio-na-disputa.html,http://www.baixadavivanoticias.com/2017/11/jair-bolsonaro-lidera-no-rio-na-disputa.html,,Baixada Viva Notícias: Jair Bolsonaro lidera no Rio disputa pela presidência,xxxxx,,,3.0463215258855585
Jair Bolsonaro Presidente 2018,625780,2017-11-05 16:44:42 BRST,Link,911,258,208,2,11,24,38,201,0,,0,0,0,https://www.facebook.com/jairbolsonaropresidente2018Oficial/posts/887865898041041,A esquerda assustada com poder imensurável do Mito e de seus eleitores começa a se articular nos bastidores para prejudicar o mito e as demais ameças ao Luladrão! http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml,http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml,,Bolsonaro e Marina podem ter menos TV que Enéas em 1989,"Na primeira eleição presidencial direta após o fim da ditadura militar, um candidato calvo e com espessa barba negra se notabilizou ao aparecer diariamente na propaganda da TV com um discurso acelerado e invariavelmente encerrado com o bordão ""meu nome é Enééééas!"".",,,2.1274131274131274
Delegado Eder Mauro,136951,2017-11-05 16:39:42 BRST,Status,202,38,19,4,1,102,0,0,0,,0,0,0,https://www.facebook.com/edermauroficial/posts/817988501699716,"Dicas para redação do ENEM Comece com ""Primeiramente, Fora TEMER"". Depois no desenvolvimento use: ""Lula(drão) 2018"". Use também palavras-chave como ""golpe"", ""fascismo"", ""empoderamento"","" homofobia"" e ""diversidade"". Xingue o Bolsonaro com a norma padrão de nazista, fascista, racista xenófobo e misógino, mas cuidado para não cometer a incoerência de usar o adjetivo CORRUPTO. Para concluir, não esqueça de citar grandes “pensadores” como Marx, Lênin, Paulo Freire, Dilma Roussef, Tico Santa Cruz,Valesca Popozuda, Jean Willys e ""a Pablo Vittar."" #ForçaeHonra",,,,,,,1.2491467576791808
Metrópoles,2094496,2017-11-05 16:38:52 BRST,Link,201,93,22,36,0,24,9,95,0,,0,0,0,https://www.facebook.com/metropolesdf/posts/1859817980974843,O vereador Carlos Bolsonaro publicou em seu Twitter na manhã deste domingo (5/11) uma foto do pai segurando uma camiseta com a sugestão #MetrópolesBrasil,https://www.metropoles.com/brasil/filho-de-bolsonaro-chama-direitos-humanos-de-esterco-da-vagabundagem,,"Filho de Bolsonaro sugere tema para redação do Enem, caso pai vire presidente",,,,-1.3020833333333333
Sargento  Silvano Oliveira,249932,2017-11-05 16:10:30 BRST,Native Video,119,25,31,0,0,0,0,0,0,original,2666,2767,0,https://www.facebook.com/sargentosilvano.oliveira/posts/2043303059217024,Veja como a mídia esquerdista trabalha contra o #Mito Jair Bolsonaro https://m.facebook.com/sargentosilvano.oliveira #AServiçoDaJustiça,https://www.facebook.com/sargentosilvano.oliveira/videos/2043303059217024/,,,,,,-2.6285714285714286
Grupo Metrópole,172186,2017-11-05 16:07:07 BRST,Link,304,165,93,81,2,44,8,106,0,,0,0,0,https://www.facebook.com/grupometropole/posts/2148039251888690,O filho do deputado ainda compartilhou uma foto do pai segurando um cartaz com a frase,"http://metro1.com.br/noticias/brasil/44585,redacao-enem-filho-de-bolsonaro-chama-direitos-humanos-de-esterco-da-vagabundagem.html",,Redação Enem: Filho de Bolsonaro chama direitos humanos de ʹesterco da vagabundagemʹ,"Em meio à polêmica sobre os direitos humanos em redações do Enem, o vereador Carlos Bolsonaro (PSC-RJ), filho do deputado federal Jair Bolsonaro (PSC-RJ), publicou em suas redes sociais uma foto de seu pai segurando uma camisa com as escritas: ""Direitos humanos esterco da vagabundagem"". Na legenda d...",,,4.92638036809816
Diario de Colima,77809,2017-11-05 16:06:36 BRST,Link,4,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/EditoraDiariodeColima/posts/1567445136648894,"Por el momento, el 9 por ciento de los brasileños votaría en las próximas elecciones presidenciales por Jair Bolsonaro, un exparacaidista de 62 años del Ejército.",http://diariodecolima.com/nota/2017-11-05-jair-bolsonaro-el-candidato-que-detesta-a-los-negros-mujeres-y-homosexuales,,"Jair Bolsonaro, el candidato que detesta a los negros, mujeres y homosexuales","En abril de 2017, Bolsonaro dijo:",,,-13.25
Blog do Josias,70590,2017-11-05 16:00:18 BRST,Link,59,33,17,5,2,10,2,2,0,,0,0,0,https://www.facebook.com/BlogDoJosias/posts/1363265737133885,,http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml?utm_source=facebook&utm_medium=social&utm_campaign=compfb,,Bolsonaro e Marina podem ter menos TV que Enéas em 1989,"Na primeira eleição presidencial direta após o fim da ditadura militar, um candidato calvo e com espessa barba negra se notabilizou ao aparecer diariamente na propaganda da TV com um discurso acelerado e invariavelmente encerrado com o bordão ""meu nome é Enééééas!"".",,,-2.330769230769231
HuffPost Brasil,890936,2017-11-05 15:59:31 BRST,Link,55,12,4,0,2,15,0,1,0,,0,0,0,https://www.facebook.com/HuffPostBrasil/posts/1828091090534470,"OPINIÃO: ""Logo após propor a polarização com Jair Messias Bolsonaro, o prefeito João Doria atacou a postura do deputado em relação ao armamento civil e ao controle das fronteiras. Se Doria pensa que o eleitor anti-petista rejeita majoritariamente tais ideias, melhor se preparar para uma surpresa amarga"", escreve o diretor do Instituto Liberal do Centro-Oeste Luiz Guilherme Medeiros.",http://huffp.st/0nDQ9bH,http://www.huffpostbrasil.com/luiz-guilherme-medeiros/doria-mira-em-bolsonaro-mas-pode-acertar-o-proprio-pe_a_23265161/?utm_hp_ref=br-vozes&ncid=fcbklnkbrhpmg00000004,"Doria mira em Bolsonaro, mas pode acertar o próprio pé",Por que a união do centro pedida por Doria pode ser perigosa para o PSDB...,,,-6.808988764044944
1News Brasil,291544,2017-11-05 15:59:02 BRST,Link,4,1,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/1newsbrasil/posts/1835710979790457,Enéas ficou famoso por ter que falar muito rápido já que seu prazo era curto; Jair Bolsonaro poderá passar pela mesma situação.,http://www.1news.com.br/noticia/473539/noticias/jair-bolsonaro-podera-ter-menos-tempo-que-eneas-na-propaganda-eleitoral-na-tv-05112017?utm_source=dlvr.it&utm_medium=facebook,,Jair Bolsonaro poderá ter menos tempo que Enéas na propaganda eleitoral na TV,Enéas ficou famoso por ter que falar muito rápido já que seu prazo era curto; Jair Bolsonaro poderá passar pela mesma situação.,,,-5.833333333333333
Contra o Golpe Fascista II,318029,2017-11-05 15:51:30 BRST,Native Video,248,47,139,47,4,79,0,6,0,original,11957,13718,0,https://www.facebook.com/ContraFascista/posts/1785419731751321,"Bolsonaro Jr. levantou o assunto 'drogas' no debate dos candidatos a prefeito do RJ. Numa fala que mais parece um comentário tosco de facebook, Bolso Jr citou: bolsa larica, cristolândia, e o eterno clichê 'maconha é porta de entrada'. - O candidato Marcelo Freixo, que entende bem do assunto, respondeu bonito. Com direito a zuadinha no final. *Porta de entrada para outras drogas, não é a maconha, mas sim o álcool: http://www2.camara.leg.br/camaranoticias/radio/materias/ULTIMAS-NOTICIAS/376691-ESPECIALISTAS-AFIRMAM-QUE-ÁLCOOL-É-PORTA-DE-ENTRADA-DOS-JOVENS-PARA-AS-DROGAS-(02'38'').html",https://www.facebook.com/ContraFascista/videos/1785419301751364/,,,,,,-1.8859649122807018
Bolsonaro Presidente 2018,N/A,2017-11-05 15:50:00 BRST,Photo,818,37,239,27,3,11,0,0,0,,0,0,0,https://www.facebook.com/bolsonaropresidente2018sim/posts/560767360922263,FRASES DE BOLSONARO #11!!! LEMBRANDO SEMPRE QUEM CONCORDA CURTE E COMPARTILHA!!!,https://www.facebook.com/bolsonaropresidente2018sim/photos/a.471969603135373.1073741828.471964666469200/560766977588968/?type=3,,,,,,-1.6123348017621146
General Mourão - Eu Apoio,157982,2017-11-05 15:49:59 BRST,Photo,2216,246,1714,92,10,3,0,1,0,,0,0,0,https://www.facebook.com/generalmouraopresidentedobrasil/posts/722292274647437,"CONVOCAÇÃO NACIONAL - DIA 15/11 - PRAS RUAS BRASIL - UM MILHÃO NA PAULISTA - MILHÕES EM TODO O BRASIL !! VAMOS FECHAR O CONGRESSO - DEPOSIÇÃO DE TODA CLASSE POLÍTICA - EM APOIO A >> #MOURÃO - 🇧🇷 #INTERVENÇÃOMILITAR 🇧🇷 !! ___________________ ONDE ESTÃO OS IMPEACHIMISTAS? O MBL - VEM PRA RUA - REVOLTADOS ON LINE - NAS RUAS - São financiados pelos Partidos - Manipularam o povo para pedir IMPEACHIZZA - Chegou a hora de tirar todos >> VAMOS PRAS RUAS !! ▬▬▬▬▬▬ ONDE ESTÃO OS BOLSOMITOS? O momento é de UNIÃO de toda a Direita - Bolsonaro não ganha com urna eletrônica - Se querem ver seu Mito na Presidência - Saiam do Aeroporto >> VÃO PRAS RUAS LEGITIMAR A INTERVENÇÃO !! ___________________ TODOS OS GRUPOS - UMA ÚNICA DATA - UM ÚNICO GRITO - ÚNICO APOIO - DIA 15 de NOVEMBRO >> 🇧🇷 #INTERVENÇÃOMILITAR 🇧🇷 !! O CONGRESSO É LIXO - O STJ, O TRF, O TSE e O STF SÃO FACÇÕES CRIMINOSAS - NOSSA MISSÃO >> #INTERVENÇÃOMILITARJÁ !! TRIBUNAL MILITAR NA CORJA COMUNISTA - CORTE MARCIAL PARA OS...",https://www.facebook.com/generalmouraopresidentedobrasil/photos/a.445237012352966.1073741828.444597499083584/722292207980777/?type=3,,,,,,2.8699731903485253
El Mercurio de Tamaulipas,30168,2017-11-05 15:47:16 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/elmercuriotam/posts/1465948336834249,"#INTERNACIONAL Jair Bolsonaro, el candidato que detesta a los negros, mujeres y homosexuales",http://elmercurio.com.mx/internacional/jair-bolsonaro-candidato-detesta-a-los-negros-mujeres-homosexuales,https://elmercurio.com.mx/internacional/jair-bolsonaro-candidato-detesta-a-los-negros-mujeres-homosexuales,"Jair Bolsonaro, el candidato que detesta a los negros, mujeres y homosexuales - El Mercurio de Tamaulipas","En abril de 2017, Bolsonaro dijo ""Tengo cinco hijos. Cuatro son hombres, pero en el quinto me dio una debilidad y vino una mujer""",,,-20.0
Janaína Paschoal - O Brasil está com você,433799,2017-11-05 15:38:52 BRST,Native Video,81,40,0,1,3,47,0,3,0,share,5420,233193,0,https://www.facebook.com/janainacpaschoal/posts/2042797706003391,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-1.2514285714285713
Juventude Contra Corrupção,1337091,2017-11-05 15:38:50 BRST,Native Video,180,59,0,1,1,60,0,7,0,share,11930,232946,0,https://www.facebook.com/JContraCorrupcao/posts/907524009402491,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-4.597402597402597
Movimento Democracia Participativa,385455,2017-11-05 15:38:50 BRST,Native Video,82,29,0,4,0,24,1,1,0,share,4556,233228,0,https://www.facebook.com/MovimentoDemocraciaParticipativa/posts/1737385689607861,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-11.51063829787234
Humor 13,440648,2017-11-05 15:38:49 BRST,Native Video,4,2,0,0,0,2,0,1,0,share,338,231777,0,https://www.facebook.com/13humor/posts/1671191556288292,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-2.5555555555555554
Juiz Sergio Moro - O Brasil está com você,1418159,2017-11-05 15:38:49 BRST,Native Video,155,63,0,0,8,70,3,9,0,share,10346,233205,0,https://www.facebook.com/juizsergiomorobrasil/posts/752371261816980,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-1.12987012987013
Movimento Contra Corrupção - São Paulo,322986,2017-11-05 15:38:49 BRST,Native Video,19,7,0,0,0,3,0,0,0,share,1452,232946,0,https://www.facebook.com/MCCSaoPaulo/posts/1831071356916702,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-1.5517241379310345
Apoio ao Moro,743650,2017-11-05 15:38:49 BRST,Native Video,36,21,0,0,0,11,0,0,0,share,1279,231198,0,https://www.facebook.com/apoioaomoro/posts/538928286474207,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-1.5441176470588236
Gazeta do Internauta,229236,2017-11-05 15:38:49 BRST,Native Video,3,0,0,0,0,0,0,0,0,share,482,231894,0,https://www.facebook.com/gazetadointernauta/posts/800082476846810,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-9.0
Diário Policial - João Lima,60799,2017-11-05 15:38:49 BRST,Native Video,2,0,0,0,0,0,0,0,0,share,86,231314,0,https://www.facebook.com/diariopolicialnoticias/posts/990906354385483,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-0.8888888888888888
MCC - Movimento Contra Corrupção,3482201,2017-11-05 15:38:49 BRST,Native Video,224,115,0,1,3,90,3,15,0,share,14190,231965,0,https://www.facebook.com/MovimentoContraCorrupcao/posts/1492689567509973,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,-3.5587583148558757
TV Revolta,3544094,2017-11-05 15:38:49 BRST,Native Video,243,136,0,6,1,141,0,22,0,share,14834,231198,0,https://www.facebook.com/tvrevolta/posts/1756266161103490,,https://www.facebook.com/JContraCorrupcao/videos/903596649795227/,,Juventude Contra Corrupção,"Consegue imaginar o tamanho do escárnio que Bolsonaro iria sofrer por conta da imprensa?

Venha lutar conosco pelo Brasil! Curta nossa página: Juventude Contra Corrupção",,,1.8361204013377928
Folha Poder,461751,2017-11-05 15:35:47 BRST,Link,46,34,6,3,1,10,1,2,0,,0,0,0,https://www.facebook.com/folhapoder/posts/1551932314845187,A pulverização de nomes na centro-direita para a eleição de 2018 preocupa agentes políticos e econômicos #folha,http://www1.folha.uol.com.br/poder/2017/11/1932904-proliferacao-de-centristas-para-2018-pode-favorecer-lula-ou-bolsonaro.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbpoder,,Proliferação de centristas para 2018 pode favorecer Lula ou Bolsonaro,,,,1.1573033707865168
Fato Amazônico,75091,2017-11-05 15:33:35 BRST,Link,3,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/ftamazonico/posts/1502433863156565,#presidencia #lulaxbolsonaro,http://www.fatoamazonico.com/site/lula-e-bolsonaro-serao-julgados-pelo-tse-por-propaganda-eleitoral-antecipada/,,Lula e Bolsonaro serão julgados pelo TSE por propaganda eleitoral antecipada - Fato Amazônico,"O ex-presidente Lula (PT) e o deputado Jair Bolsonaro (PSC-RJ) serão julgados pelo Tribunal Superior Eleitoral (TSE) por propaganda eleitoral antecipada. De acordo com O Estado de S. Paulo, o TSE vai julgar neste ano dois processos relacionados à divulgação na internet de vídeos que fazem referência",,,-10.333333333333334
Verdade sem manipulação,656416,2017-11-05 15:30:37 BRST,Link,442,66,274,1,9,8,45,142,0,,0,0,0,https://www.facebook.com/VerdadeSemManipulacao/posts/807486092709539,Essa família serve para duas coisas: Mamar no erário público sem nada a oferecer e propagar o ódio e a violência!,https://www.brasil247.com/pt/247/rio247/325804/Filho-de-Bolsonaro-sugere-que-estudantes-se-refiram-a-direitos-humanos-como-esterco-da-vagabundagem.htm,,Filho de Bolsonaro sugere que estudantes se refiram a direitos humanos como esterco da vagabundagem,"A família de Jair Bolsonaro está comemorando publicamente a decisão da ministra Cármen Lúcia, presidente do STF, em permitir afrontas aos direitos humanos sem punição nas redações do ENEM (Exame Nacional do Ensino Médio); um dos filhos do deputado, Carlos Bolsonaro, que é vereador pelo Rio de Janeir...",,,1.1820359281437125
UOL Notícias,4869372,2017-11-05 15:30:00 BRST,Link,1385,715,198,125,28,535,38,333,0,,0,0,0,https://www.facebook.com/UOLNoticias/posts/2155543827793755,Candidato do Prona teve 15 segundos naquele pleito https://goo.gl/HdoxKu:=:http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml?utm_source=facebook.com&utm_medium=social&utm_campaign=fb-noticias&utm_content=geral,https://goo.gl/HdoxKu,http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml?utm_source=facebook.com&utm_medium=social&utm_campaign=fb-noticias&utm_content=geral,Bolsonaro e Marina podem ter menos tempo de TV que Enéas em 1989,,,,3.0053715308863027
O POVO Online,1286090,2017-11-05 15:29:50 BRST,Link,1022,634,303,347,15,143,38,499,0,,0,0,0,https://www.facebook.com/OPOVOOnline/posts/1578829498821036,A postagem foi feita em meio à polêmica em torno da redação do Exame Nacional do Ensino Médio (Enem) 2017. #opovo,https://www.opovo.com.br/noticias/brasil/2017/11/enem-filho-de-bolsonaro-chama-direitos-humanos-de-esterco-da-vagabun.html,,Enem: filho de Bolsonaro chama direitos humanos de esterco da vagabundagem,,,,11.367424242424242
Folha Poder,461751,2017-11-05 15:27:02 BRST,Link,59,48,9,7,3,34,3,14,0,,0,0,0,https://www.facebook.com/folhapoder/posts/1551918928179859,"Projeção da Folha mostra Marina com 12,8 segundos e Bolsonaro com 10 segundos em cada bloco #folha",http://www1.folha.uol.com.br/poder/2017/11/1932901-bolsonaro-e-marina-podem-ter-menos-tv-que-eneas-em-1989.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbpoder,,Bolsonaro e Marina podem ter menos TV que Enéas em 1989,,,,1.9887640449438202
MSN Brasil,2750868,2017-11-05 15:20:02 BRST,Link,2953,1710,712,619,42,412,39,226,0,,0,0,0,https://www.facebook.com/MSNBrasil/posts/1722223031175016,Polêmica!,https://www.msn.com/pt-br/noticias/brasil/enem-bolsonaro-chama-direitos-humanos-de-esterco-e-vagabundagem/ar-AAuti1H?li=AAggV10,,Enem: Bolsonaro chama direitos humanos de esterco e vagabundagem,Enem: Bolsonaro chama direitos humanos de esterco e vagabundagem,,,14.530303030303031
Revista Fórum,702700,2017-11-05 15:16:32 BRST,Link,535,333,420,9,22,36,111,1015,0,,0,0,0,https://www.facebook.com/forumrevista/posts/1733046426727515,"Rafinha BK, como é conhecido nas redes sociais, intimidou as mulheres presentes na atividade promovida pela ONG Cirandar sob o discurso de que elas usariam dinheiro público para “pregar ideologia de gênero”. Apoiador de Bolsonaro e simpatizante do MBL, jovem filmou sem autorização não só as mulheres, mas também o bebê de uma das participantes, o que fez as organizadoras anteciparem o fim do sarau.",https://www.revistaforum.com.br/2017/11/05/bolsominion-invade-sarau-feminista-e-filma-mulheres-sem-autorizacao-na-feira-do-livro-de-porto-alegre/,,'Bolsominion' invade sarau feminista e filma mulheres sem autorização na Feira do Livro de Porto Alegre - Portal Fórum,"Rafinha BK, como é conhecido nas redes sociais, intimidou as mulheres presentes na atividade promovida pela ONG Cirandar sob o argumento de que elas usariam dinheiro público para “pregar ideologia de gênero”. Apoiador de Bolsonaro e simpatizante do MBL, jovem filmou sem autorização não só as mulhere...",,,5.3469827586206895
Vigilante Online,135961,2017-11-05 15:16:01 BRST,Status,27,21,14,1,0,0,0,2,0,,0,0,0,https://www.facebook.com/VigilanteOnlineOficial/posts/1954636898128316,"Jair Messias Bolsonaro e Lula no segundo turno, segundo as pesquisas data poder e ibope, e você em qual votaria?",,,,,,,2.1666666666666665
Jornal Do PAÍS,12463,2017-11-05 15:15:28 BRST,Link,2,0,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/jornaldopaisoficial/posts/789968987867380,,https://www.jornaldopais.com.br/bolsonaro-critica-imprensa-e-diz-estou-com-uma-missao-de-deus/,,Bolsonaro critica a imprensa e diz: “Estou com uma missão de Deus” - Jornal do Pais,"Em vídeo divulgado há pouco, o deputado Jair Bolsonaro, candidato de extrema direita a presidente, criticou a imprensa e mostrou capa do jornal O Globo e da Veja, com reportagens que ele considera negativas sobre ele. Disse: “Eu não tenho obsessão pelo poder (sic). Isso incomoda muita gente. O que e...",,,-9.666666666666666
Vamos falar de Ciência?,526357,2017-11-05 15:00:00 BRST,Link,18,31,5,0,1,0,1,3,0,,0,0,0,https://www.facebook.com/VamosFalarDeCiencia/posts/2010333282556685,"Essa semana iremos encerrar o primeiro turno da nossa enquete, e na semana que vem faremos um segundo turno com os três candidatos mais votados. Até o momento Bolsonaro vem assumindo a liderança, com Ciro logo atrás e Marina Silva em terceiro 🗳️ Em quem você votaria para presidente em 2018? 🗳️ Enquete: https://goo.gl/4UKPku:=:http://vamosfalarde.com.br/enquete-em-quem-voce-votaria-para-presidente-em-2018/ Obs.: Seu voto é secreto kkk 😁",https://goo.gl/4UKPku,http://vamosfalarde.com.br/enquete-em-quem-voce-votaria-para-presidente-em-2018/,Enquete: Em quem você votaria para presidente em 2018? - Vamos falar de Política?,"Sabemos que muitas pesquisas são manipuladas, diante disso resolvemos criar uma online e pedir através do Facebook para que as pessoas façam sua escolha Eleições estão chegando, e esses são os possíveis candidatos para presidente em 2018, se fosse hoje as eleições, em quem você votaria? Obrigado pel...",,,-1.11864406779661
Vamos falar de Política?,394329,2017-11-05 15:00:00 BRST,Link,7,4,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/VamosFalarDePoliticaa/posts/1487260724660463,"Essa semana iremos encerrar o primeiro turno da nossa enquete, e na semana que vem faremos um segundo turno com os três candidatos mais votados. Até o momento Bolsonaro vem assumindo a liderança, com Ciro logo atrás e Marina Silva em terceiro 🗳️ Em quem você votaria para presidente em 2018? 🗳️ Enquete: https://goo.gl/4UKPku:=:http://vamosfalarde.com.br/enquete-em-quem-voce-votaria-para-presidente-em-2018/ Obs.: Seu voto é secreto kkk 😁",https://goo.gl/4UKPku,http://vamosfalarde.com.br/enquete-em-quem-voce-votaria-para-presidente-em-2018/,Enquete: Em quem você votaria para presidente em 2018? - Vamos falar de Política?,"Sabemos que muitas pesquisas são manipuladas, diante disso resolvemos criar uma online e pedir através do Facebook para que as pessoas façam sua escolha Eleições estão chegando, e esses são os possíveis candidatos para presidente em 2018, se fosse hoje as eleições, em quem você votaria? Obrigado pel...",,,-12.818181818181818
Vamos falar de História?,1011033,2017-11-05 14:35:32 BRST,Photo,296,349,11,5,1,28,11,9,0,,0,0,0,https://www.facebook.com/VamosFalarDeHistoria/posts/1689723697738860,"Aí pessoal, 2018 está chegando. Você já sabe em quem vai votar? Comente aqui embaixo a sua opinião. Ah, talvez esse vídeo sobre Bolsonaro mude seu ponto de vista em relação a algo: https://goo.gl/yR667j:=:https://www.youtube.com/watch?v=VrhVWWfdVVg&list=PLSD4DwKmu5roRK2fKK89RW0dzwNUb0a_M&index=9",https://www.facebook.com/VamosFalarDeHistoria/photos/a.592946234083284.1073741828.592907057420535/1689721244405772/?type=3,,,,,,-1.0464788732394366
Pioneiro,209204,2017-11-05 14:30:00 BRST,Link,93,77,7,10,1,27,4,17,0,,0,0,0,https://www.facebook.com/pioneiro/posts/10156014407568846,Partido tem investido em nomes do governo caxiense. Saiba mais sobre a legenda:,http://pioneiro.clicrbs.com.br/rs/politica/noticia/2017/11/patriota-que-partido-e-esse-9981196.html,,"Patriota, que partido é esse?",Legenda aposta em Jair Bolsonaro à Presidência e investe em nomes da base do governo em Caxias,,,1.3038674033149171
Pau de Arara Opressor,176878,2017-11-05 14:29:07 BRST,Photo,480,20,50,22,1,4,0,0,0,,0,0,0,https://www.facebook.com/paudeararaopressor/posts/729459837242801,Bolsonaro lidera no Rio na disputa pela presidência. http://odia.ig.com.br/rio-de-janeiro/2017-11-05/informe-jair-bolsonaro-lidera-no-rio-na-disputa-pela-presidencia.html,https://www.facebook.com/paudeararaopressor/photos/a.548269148695205.1073741829.485428878312566/729459823909469/?type=3,,,,,,1.005226480836237
